"010503088802304057","synthesized11","010503088802304003","010403088800404065","010503088802304075","010503088802304130","synthesized27","010203088801001032","010103088801804051","synthesized21","synthesized3","010103088801804145","010503088802304112","010303088800605040","synthesized7","010503088802304021","synthesized8","synthesized20","010403088800404106","010203088801001145","010503088801501062","010403088800404040","010503088802304166","synthesized13","synthesized19","010503088801501372","synthesized17","synthesized18","010503088802304053","synthesized29","010303088800605014","010403088800404002","synthesized12","010203088801001095","010503088801501236","010303088800605119","010103088801804085","010503088802304039","010103088801804130","010103088801804100","synthesized5","010203088801001111","010303088800605066","010203088801001152","010503088802304094","synthesized32","010303088800605002","synthesized4","010303088800605131","010303088800605036","010103088801804019","010403088800404093","010403088800404027","synthesized15","010203088801001062","010303088800605052","010303088800605107","synthesized16","synthesized24","010503088801501114","010503088801501572","010303088800605078","synthesized31","010503088801501183","010303088800605027","010503088801501503","010403088800404014","synthesized10","010103088801804004","010403088800404074","synthesized22","010503088802304148","010203088801001017","010203088801001047","010203088801001097","010103088801804069","010403088800404118","010503088801501306","010103088801804049","synthesized14","synthesized6","010203088801001128","010203088801001080","synthesized25","synthesized23","010203088801001002","010403088800404053","synthesized30","synthesized1","010403088800404079","010503088802304015","010303088800605100","synthesized28","010503088801501011","010403088800404143","synthesized9","010103088801804034","010103088801804115","synthesized26","synthesized2"
379960.367743764,177806.105106315,98009.0980263899,158301.931614371,89816.2976902831,226334.897104733,68185.9330576561,203085.488692277,121649.480404711,115346.169606219,190000.346921183,1016165.78433649,132907.413392795,132859.406535644,302719.10241976,119917.371981946,737399.423488986,135239.068657076,5200.91840718049,239440.273027817,196179.371951045,76449.6794107363,68614.0747094096,47093.5056768384,177425.816007335,211540.532697085,207105.184872721,207496.202308619,0,154117.208337788,516067.427338423,112903.622216114,249170.459297994,193056.605454946,138013.725593921,98781.6417387593,199883.04782122,155162.072368653,926124.230795949,106789.624712603,276482.047903639,186819.993506871,113497.259931542,134383.805372445,459550.345941977,166179.492658227,116337.600009818,377397.418147142,209641.113105885,151774.500259481,146068.835319866,143652.643928632,515875.406020817,95956.5577027125,110510.159738524,190494.796250621,120915.085295302,144871.429407348,121495.315677559,165807.362251139,123646.805884216,118260.199244049,198985.815806604,1018501.21186693,148464.530986095,171029.263736892,111439.720397793,182861.333666132,61696.019775,208886.536849249,209316.958361056,922194.87809286,133195.398299028,140816.831960452,212052.595431246,83992.8149860064,171244.975717806,111348.107569163,168223.078968311,91410.5785434453,332078.334599763,94421.7982999211,89918.6361517361,112851.828519222,114725.343832195,144734.055080669,136432.390339859,111342.031440067,160060.787433517,163407.023910369,172406.466634153,157324.91309322,117902.666914914,151803.423837497,109110.01541214,232342.762221645,108811.875957183,2017232.49613362,196577.223133406,122983.516375805
525649.825659758,34634.556333641,252118.768145341,7442.03061093638,242427.956718744,380449.954219718,150391.763987953,50012.5354242168,257585.131480547,107023.67785546,39948.7482633439,1169556.83110505,210142.305944039,283671.837874104,454352.751074682,49785.2908151286,888245.60232337,51684.1426335468,157808.252306144,393278.253212875,338918.118141646,230525.246260386,92162.9326486057,111113.995964714,34562.858968777,57702.3827353465,53588.5000932361,53945.2149063749,154117.208337788,0,662774.722424588,267005.795562588,373566.458667333,42026.4501229995,48623.3095722801,224031.30902331,45871.9825087849,1407.76370153706,1076638.28907949,84851.4993983434,399225.025970594,34154.0554910095,88565.4953835368,63737.0172630142,610211.256390496,310496.481169178,65570.7892956673,529009.232641333,55924.7681520344,45481.381585728,51507.4666428419,30605.345798081,666611.399159189,59114.8481551604,45392.5305427017,40268.8844435898,185604.177112584,17122.8588694092,44719.1588290524,17079.4798031345,69378.0389401581,78877.6703228664,45015.8899186185,1169451.54068264,48850.4157796186,19697.3602265514,125766.312841522,31202.7706552227,109964.078092678,55224.1560214254,55623.2389346242,1072309.27310582,68846.214902761,45174.3462863776,58191.720268618,79220.7933904845,19818.1893403309,93537.5724821382,18413.7972601978,113368.050915638,485045.457077818,78439.0945363342,102935.479337428,159412.743623367,41286.3891752369,21069.7125532797,216254.770440006,126617.899961209,38755.0869163377,26214.8291406665,20523.886605819,29536.5693667135,177540.114864118,266921.516434928,92507.7892908308,382273.990728408,99166.1860009968,2165358.44496576,349011.304257518,69861.7138974462
137187.575902467,691192.052161795,424914.050310689,665039.339279881,443939.286982227,313055.768163447,559115.013047786,712740.144787693,472276.218636208,623452.816577477,701681.425054493,531714.822718791,568199.8035478,383428.586361484,219774.704488877,635613.825326439,234860.88088341,651286.232714331,513946.161509746,314858.086067791,323942.627113117,443998.810396334,570649.932682908,552729.832887,690861.144033613,719813.956025594,716109.206469946,716436.33113533,516067.427338423,662774.722424588,0,413121.283544545,472732.349943745,704278.250974567,654000.710308644,503274.271548181,707738.397387622,663619.423303871,418408.058925579,621057.904684291,477604.688248916,696887.18435097,626662.140972228,650187.543197711,77600.9493133912,352350.847641627,632291.597049516,283675.905057676,718229.039154042,667656.474145217,662125.774754082,658270.351322328,59443.2455305951,609144.400927008,623555.103450164,702100.045390637,579930.348840445,657190.999744656,636728.252430221,677095.114772636,639202.946286714,632898.451785891,707097.40329709,512065.028547816,664472.062752012,681635.775637984,612214.045610671,693573.652633198,575811.005885926,717598.675281984,717958.282184443,412853.012678592,648649.163657152,656683.727878011,720241.354545054,583792.329460684,681815.376823554,623527.70417126,679294.871574395,599206.445097678,202798.991699809,610288.525180981,601500.394710476,593417.045886258,621493.536167625,657873.228223145,565416.683417319,611718.851898859,675391.41072796,677003.741831279,682781.956713933,671743.683471357,584031.913923399,508838.951990491,621670.453678015,284325.528091363,619688.091388636,1502590.45754786,323362.379370908,638513.766692001
280330.683297134,289662.175239133,15387.0827212044,271194.867822682,31223.6172171571,113515.928737756,145996.960595626,315763.214549126,82400.1759366459,210751.321644209,302358.68399574,904263.27295451,166613.927646438,44491.1334597798,194997.898518433,230407.137606887,628570.268962738,244247.919525208,109238.445043711,126870.76837217,114702.557781476,36901.6494732741,179409.939063289,158182.886248089,289262.201400598,324341.315119476,319848.545057149,320245.165060641,112903.622216114,267005.795562588,413121.283544545,0,186091.504414247,305504.447048244,247392.257453199,99438.7083225703,312734.032108632,268054.516317986,817378.613088802,210603.364318215,211842.952727672,299501.327371827,215413.376010241,241217.354360729,351889.187717345,88079.7509620036,224100.220201614,267459.088109238,322418.648870759,261380.425271734,254807.801797607,255095.790386436,407817.032646721,208555.165911529,223025.265171758,302868.85647737,172218.028193201,257333.880553224,232638.104289088,278379.595675869,229871.657136333,222548.470131981,311825.148263886,909207.653220826,257591.795330479,283694.905776373,199094.774848788,295457.934188789,166455.737552183,321654.415737034,322090.395197008,813873.517822998,238996.39970058,250607.202745354,324858.15364812,194675.945152181,283915.196713787,211872.303153617,280822.073144487,186770.072099561,221607.814563481,202222.825012901,190027.891399258,181869.167706022,227483.060995953,256944.804762816,165774.709015549,198598.461205512,270627.696426388,275276.171850693,285099.38847339,268776.322482963,174863.137483455,131364.855404666,210207.361649506,130262.250654927,207642.31186547,1910078.11853613,89782.6834051744,229146.424332216
368728.923065839,381203.423051551,195053.36228522,380126.308002322,179929.234640776,186753.005828113,223442.975612907,412143.796033383,127958.944403053,275381.119443977,396390.072658166,883216.568471675,171506.394721959,223063.284312003,272720.178394266,324830.784593508,643801.660579781,330248.705785461,243983.05299088,172229.894437072,274736.960574474,205883.482705145,312135.058266345,292401.160686582,380720.203675937,422092.661266094,416894.082321827,417354.165737546,249170.459297994,373566.458667333,472732.349943745,186091.504414247,0,400112.654869637,334045.077871749,153454.335147307,412979.757587962,374769.10272059,825975.36410776,291587.849386047,27379.7664328858,397654.909145592,290782.913691286,321139.716507922,396976.30583791,258768.136662998,310917.020373946,217760.066828868,419871.902899809,346134.326573855,337666.993475025,349304.429240405,443867.194568248,318810.789471739,329919.841744348,396991.164887718,195740.778556302,358272.260097325,329430.242383192,377617.656645547,310972.235588659,300901.867196666,411759.95111934,911715.056143761,341270.555663761,383461.567467636,256016.072760571,392927.597039122,265699.314056408,418987.29224724,419492.034389704,825242.921140411,316617.879058529,338150.693919474,422690.871055379,326252.878949078,383719.083782464,285634.030339786,380098.925717709,261620.573481144,274421.280288225,295152.366932844,271323.942374211,221899.444818328,344752.346300969,355775.678070125,165514.068532548,255146.921033691,357824.435154515,368918.84409225,385103.862059026,360803.070386429,203784.052863963,106686.24666302,285693.259068172,251505.764467231,279696.844305266,1913937.05264943,217442.15489986,310278.002869832
567203.695496663,19034.7784697645,290874.158180956,41610.3474303922,279712.429391629,419007.232237092,179988.36044353,12104.7688051709,289604.999988662,125772.046670326,3899.6460369478,1209206.70961551,231705.388378267,324127.549592175,494789.162727348,77858.4503524249,929051.201236135,69884.7767288129,196396.635354107,430985.875416521,380534.78339623,269433.311139749,133672.027930052,151877.317036433,19520.7804687817,22150.0362200725,16891.3856051172,17353.4210029337,193056.605454946,42026.4501229995,704278.250974567,305504.447048244,400112.654869637,0,66086.3525791023,254802.820458584,16389.7506239201,41321.7383480968,1117558.45619763,108698.021074494,424896.410529312,9066.58970557434,109417.692895265,79310.791111424,651001.077519978,351935.895897811,89727.7478826705,564507.476103138,19882.3094215708,54352.278511192,62876.2166209473,52253.6116536918,707400.446897911,97110.4288306382,82581.0668223817,3827.0146763828,206788.086599604,48212.3897248623,74384.2245329579,27414.6648779816,89158.7794947277,99265.5855593954,15116.998039187,1210258.95854586,59252.2092322273,22698.7154447206,145395.343810586,10832.6231696843,143244.286945736,18993.7876551623,19500.7359572147,1113327.14091999,84099.1290298769,62007.1378532123,22714.1161907856,121117.109470026,22526.3009633369,114569.109389553,25048.3586177694,138768.602116032,524938.837020452,108356.614473713,129710.12272563,180068.660970121,82986.5677687922,48695.9994054418,237900.337664857,146272.373368686,42563.0426202265,31710.0161194823,21590.9069836576,39564.0819719368,198568.407849786,293696.462283541,114428.377650201,423085.596127372,120516.804855225,2206814.52066559,389084.956728509,89843.934185213
517672.35343334,47276.5316726565,233427.504857554,56040.4956104144,219773.085083173,360230.454865234,114686.272541323,78099.6894011552,224743.185341041,60800.3752513684,62373.7856008686,1151463.79554926,166364.901715993,270868.820502051,440303.330748461,19163.3079469249,874952.08720133,3813.78714032124,140414.314051691,370729.074605722,332587.689381316,212591.451014768,93271.3182655055,105179.873955915,46798.0346311606,88053.3000847822,82849.2582370359,83309.3888216277,138013.725593921,48623.3095722801,654000.710308644,247392.257453199,334045.077871749,66086.3525791023,0,189519.956457183,79313.5863394928,49640.3609356612,1063734.10785082,42677.6984123191,358905.938336801,63933.4072030807,43549.8627159928,15203.5370856091,597297.261307209,302965.699617216,24334.3842750026,501355.100013932,85827.8130044816,14018.15596774,8802.99258861998,18112.3578274397,653567.167943539,49597.441372207,38610.9147115201,62988.3301173616,141485.662757112,31714.805500819,20357.3258302445,45423.9419779754,23214.6776221633,33369.9842464173,78051.9437332801,1155930.51978281,10515.4488526607,51000.3406361695,80280.2358388271,59178.8533609331,81307.512369194,84942.9037747875,85447.8182353848,1059920.534357,20355.93858954,4192.30915405667,88648.2147792819,86733.5845149927,51254.9465602546,48710.9190941498,47673.645523295,72741.2585449566,468716.939404257,45342.1681215713,64027.8753966579,114821.727480787,56145.0194224504,27577.7096294918,172551.534187696,81154.6710057116,24470.7545431091,35075.3145790661,52618.7934244779,26889.0391384593,133283.685552693,227612.561645073,48422.1045568066,370346.721124997,54649.8595033437,2155202.9216296,334022.583341772,23868.2693030517
374424.246441985,236477.721759132,94837.2601653965,230146.991842189,70522.7349774891,191565.267406984,74855.8049028133,266508.768512029,36088.2198862129,137202.881726507,251189.344989849,974901.531576545,67389.9099463223,142402.839867191,283512.530898374,177283.245594137,709335.871428201,185813.176253315,93706.0609883966,195483.670772263,213856.001524039,88526.8762281441,158792.558467554,139448.698883734,236010.693351423,276213.2616522,271139.49991789,271588.182051994,98781.6417387593,224031.30902331,503274.271548181,99438.7083225703,153454.335147307,254802.820458584,189519.956457183,0,266103.846838916,225220.400508298,897457.168676497,147177.332885644,180387.641300536,251105.822672788,148636.100990102,178689.202457013,437167.523538209,186115.160395321,165332.21488198,314672.668759581,274044.288883142,202800.842159962,194747.574384392,202692.50858124,491753.407075729,167133.293431518,179216.707680816,251776.345984818,76695.3587913731,209869.72123446,181329.069381513,230236.058487993,167557.655435928,158080.394287217,264955.988057206,987850.407279659,198171.075617822,236063.985268967,120360.48634815,246484.820532575,114289.675319424,273181.199171547,273673.644266837,894774.029315528,174912.625495403,193459.035281056,276795.672282713,172808.386146074,236316.447909385,143860.302748955,232765.906830835,117666.140448469,304252.968169183,146795.387604834,125519.896586228,93278.9306984025,192465.931240915,207917.875311277,66341.2839958782,119620.377605692,213972.072636023,223105.884530023,237672.495440584,215298.250670244,81269.6862545696,53150.1451131372,143174.646143751,226065.563213832,138290.252848972,1991269.66014449,184151.816805001,166815.477190331
570567.481126276,33947.7494477984,297890.157705484,42756.7574021319,287819.46904922,426209.424480784,191525.869968955,9038.24526887784,300462.209671385,139800.814642004,19599.0501977225,1215396.22898648,245611.921472231,329423.724077132,500081.007310565,88863.0654332809,933792.299787536,83091.4073103831,203507.019581455,438849.200548806,383801.120213151,276315.378370267,137531.501679164,156871.993678937,34414.5828454615,12177.2624378845,9398.66314481949,9560.94170466662,199883.04782122,45871.9825087849,707738.397387622,312734.032108632,412979.757587962,16389.7506239201,79313.5863394928,266103.846838916,0,44878.8656895963,1122112.06892159,121421.585588889,438030.435841347,15453.4190982423,122838.066026009,93305.6592272754,655784.957351706,355644.633068317,102076.175090462,573820.831410133,10768.0173520412,68656.2683619785,77126.5426298824,63764.6490449024,712181.02985688,104396.751190412,90183.8359264418,19100.169122638,220714.54372798,56703.3906393522,84806.301517808,35922.7742883205,102513.457431956,112651.663842409,2008.03836955329,1214986.32851422,73519.9566562171,30122.5289295557,159384.283699451,20179.8175662259,153209.852122112,10292.0684057349,10558.5470564124,1117718.14410358,98250.6317852139,75186.661317848,12597.8287942011,123972.563440884,29871.7916758272,128019.115546088,33388.0811162584,151365.763953735,530875.057240777,119315.90880911,141856.110154886,194014.980388233,86749.0265701752,58266.9863208068,251801.36049402,160265.339571101,56999.3914066553,44252.0306414359,28541.4250097824,52433.7562988675,212502.048803868,306389.905437468,127680.274123863,427871.540137257,133956.412235088,2210313.44871283,394828.390873486,103171.493588075
526488.749021505,34461.781564806,253160.832987052,6437.52474987689,243521.103752585,381492.855162335,151589.441740318,49131.9973549216,258763.217061113,108161.013409192,39341.6190502382,1170542.78658872,211328.588322693,284623.265238117,455299.476175084,50970.7135493935,889160.211246343,52733.3928911627,158868.32415234,394351.125736424,339748.721419976,231562.963581276,93029.0831017882,112061.634228376,34406.8225015967,56743.4234718691,52663.8165149416,53016.2758175957,155162.072368653,1407.76370153706,663619.423303871,268054.516317986,374769.10272059,41321.7383480968,49640.3609356612,225220.400508298,44878.8656895963,0,1077543.14033854,86025.2195472249,400426.595987707,33381.7410442545,89725.0180966507,64763.5085005329,611128.897667132,311355.617780662,66740.2669876688,530131.005652359,54973.9216965709,46288.171188515,52412.2032447918,31591.3504628224,667528.991159062,60238.3470929797,46565.2242987345,39668.4518442359,186784.498833879,18235.607582911,45905.7628634511,16919.4378093023,70499.0206679532,80024.5184383696,44042.8409945948,1170364.79806154,49721.0527846036,19184.4121466566,126925.73452718,30516.5728896558,111143.187597355,54280.7173525962,54675.56240408,1073204.99414656,69884.2535039934,46171.4759614237,57219.0263194368,80002.4043672156,19292.5220735928,94690.7685713711,18045.2968955289,114563.106556415,486024.72095772,79644.6464734026,104134.2435383,160588.836609212,42149.2458966346,22128.794745013,217443.175116053,127773.721339105,39326.9834128137,26510.8317660008,19906.3325863183,30127.9662423165,178719.88910156,268123.649032347,93666.1953297557,383194.619171538,100325.830240635,2166205.56647503,349984.168621707,70982.4892467174
554251.131069579,1103439.46767252,830735.350488788,1079397.89088553,846766.014390848,707519.574534086,961406.766947474,1126613.17941876,863156.844253845,1027145.86822578,1114768.23000606,154633.576021825,957209.889655173,793653.181052407,623444.26002112,1045983.44247842,188815.529609803,1060762.0175375,923439.844113468,701978.707863376,739651.82271218,851238.792625962,984591.962067991,965704.824717732,1103080.47048883,1134141.11845085,1130203.14379906,1130551.2825347,926124.230795949,1076638.28907949,418408.058925579,817378.613088802,825975.36410776,1117558.45619763,1063734.10785082,897457.168676497,1122112.06892159,1077543.14033854,0,1027973.8397797,820699.91564306,1110543.18543558,1032738.77473553,1058383.96236622,466631.145264432,766851.480420685,1040985.32757138,608343.887398106,1132457.79083749,1077628.87068407,1071472.91876084,1069675.67967031,410264.217331945,1021143.47402885,1035695.94927156,1115217.54666331,973074.61470942,1069814.18402089,1047614.05212991,1090221.18792022,1047099.45696203,1039912.68466613,1121398.90028437,93687.9748936304,1074089.01741464,1095029.24700409,1013722.40581419,1106992.9196266,983530.555854606,1131787.67120994,1132169.99323388,12447.1911203004,1056301.30062391,1066718.24338778,1134595.15470179,998319.235571978,1095222.18088874,1029107.67255236,1092512.35883734,1003626.70886845,595957.035859349,1018983.00290167,1007350.25207198,990503.541084813,1035431.85355897,1070135.25377009,953326.449627542,1013124.11305598,1086177.31836474,1089094.64046232,1096260.36920576,1083312.5005658,978435.226826951,890713.875014464,1027502.46096044,694477.766952281,1024710.97865483,1093814.2041459,729712.473861234,1046381.71632127
485643.069840234,89949.8947749233,197352.597324498,92050.7085844061,181720.96528303,322225.557024038,72518.184545358,120665.04391353,182644.180002704,24863.5913926994,105000.975864961,1113212.31337574,125430.143424555,237779.739847043,405085.499380915,35154.199422642,839162.347876295,38906.0096226221,108062.18093125,331615.915949076,302909.53100233,177335.56816621,83136.3708780359,86237.0455192014,89472.209103356,130579.654704115,125396.367608287,125854.735691719,106789.624712603,84851.4993983434,621057.904684291,210603.364318215,291587.849386047,108698.021074494,42677.6984123191,147177.332885644,121421.585588889,86025.2195472249,1027973.8397797,0,316624.341616935,106080.122129973,8666.55962342116,31797.2130010587,562164.885405417,272853.085600119,19554.3465130731,460094.46088429,128363.538202034,55650.5281053223,47578.4444672447,57906.8182169453,618237.690110602,48285.4886316124,49663.8844657578,105606.789096931,100791.766502058,68274.1560498909,40427.9051912987,86350.2699677341,20452.6747928173,12029.6196578375,120190.555599786,1119798.99175831,50998.1424876262,92153.0510739273,41526.9379053784,101343.366776113,45400.3126842142,127481.985053573,127984.963172091,1024427.38538454,28698.2147741032,46737.9784563144,131173.30444574,83952.6718814586,92411.1722353507,10828.8737536288,88778.9531046944,30072.8830867175,432176.077888895,18068.9582588812,21832.3814191828,74575.3786445102,71032.4212070034,65193.8586027245,131571.813679237,42329.5522927306,66969.2353682456,77338.2418443861,93795.4934022512,69245.0217287663,92705.8760869305,185057.37551885,8704.89177646509,336754.536069391,15106.9564721911,2120452.18676048,298931.619630584,19696.344515796
379367.47785793,405936.380878269,221321.085033623,405867.895663006,206817.178743465,203101.356628477,249434.763844764,436958.798101799,155325.409962663,299675.325332893,421166.019743349,873469.131480654,194755.748511838,247536.906109978,284616.564595248,350229.171382662,640496.432054951,355111.282963136,271295.975642422,186491.665305172,296310.592978161,232721.57997569,339155.624988945,319533.059233034,405451.748296576,446933.381602191,441721.268492304,442182.454630899,276482.047903639,399225.025970594,477604.688248916,211842.952727672,27379.7664328858,424896.410529312,358905.938336801,180387.641300536,438030.435841347,400426.595987707,820699.91564306,316624.341616935,0,422678.459378431,315503.670656673,345730.303757865,400951.189145853,281828.174089382,336043.402107001,212933.720570587,444706.178357619,370755.593060775,362256.387694964,374464.120759666,445721.093611467,345027.261931729,355903.678882879,421770.586098301,219345.604849904,383736.953070596,354911.122153631,402844.880181818,335763.542955545,325660.038699452,436800.07566149,905231.150805931,365874.150742029,408677.405065159,280188.277529106,417939.913325056,291955.549469902,443819.476737686,444325.410549171,820372.483321902,341120.2729208,363024.658945649,447531.753382738,353186.824873648,408935.286064143,310331.222153313,405307.758743387,286774.028039141,282913.936048944,320786.391783646,296670.41353325,245794.220406018,371092.995919675,381144.006552029,188658.009854455,279311.069711144,382484.613545187,393879.901309492,410320.731001608,385734.416970117,227483.766215746,132398.776434029,310492.457700083,269448.46894219,304384.224050212,1906023.38348291,237488.718035444,335078.975879824
559773.143626367,19493.4467262652,284766.533146315,33074.503667267,274117.084809534,413012.294584626,176440.938374886,16332.4207590514,285609.251417435,124455.085817737,9012.48005035452,1202816.40667978,230243.243826057,317320.535289745,488010.969158228,73825.3600279636,922097.923240124,67706.4290471506,190287.143687407,425301.958111847,373053.20421735,263258.523617872,126246.975445271,144862.900417248,19928.3131678351,25285.9651295496,20487.687315171,20906.2290890336,186819.993506871,34154.0554910095,696887.18435097,299501.327371827,397654.909145592,9066.58970557434,63933.4072030807,251105.822672788,15453.4190982423,33381.7410442545,1110543.18543558,106080.122129973,422678.459378431,0,107449.580028491,77982.2730078641,644050.709538548,344583.364313741,86764.4353528339,559598.010047771,23226.4022806637,53425.8389719367,61863.9452008056,48543.9105098869,700451.592413765,90946.2638419117,76512.8575300381,8868.5741119615,205349.115428807,42423.5100151149,69940.6006710519,21301.8340281715,87127.6747758576,97262.3470218516,14135.337235685,1203307.98101203,58266.9133874791,15811.8323662663,144027.057335987,4871.9092340891,138613.805860846,22406.1414586534,22873.5879059924,1106256.25703589,82945.7665025545,59797.3666150877,25871.0365044031,113368.505134887,15589.8921321103,112639.812246724,18847.9096359491,136048.300473367,518414.940989656,104337.462050934,126608.219492054,178650.306217643,75404.5116087969,43561.3027921044,236431.092766015,144911.639678259,41865.5960624007,28870.620782454,14455.5582769348,37052.1947618657,197136.429869828,291084.081851786,112305.813045357,416111.517382352,118576.801841991,2199463.03972872,382465.302740604,87788.8328832188
491508.251033841,90454.4255134378,202428.064092699,95898.57702573,186113.01294637,326418.00905835,74657.3424902707,121476.577015975,184395.071285257,18735.7053304316,105671.255087138,1117089.95901429,122918.791284158,243610.818852159,410170.96723841,39698.6083348898,843942.327255886,39762.6515873526,114516.042539675,335313.32070344,309388.343457846,182719.113853661,91690.3129988343,94547.2087808502,89970.2989867062,131445.478485023,126236.744106021,126698.189214608,113497.259931542,88565.4953835368,626662.140972228,215413.376010241,290782.913691286,109417.692895265,43549.8627159928,148636.100990102,122838.066026009,89725.0180966507,1032738.77473553,8666.55962342116,315503.670656673,107449.580028491,0,30560.0802031344,567205.227429633,279280.103514356,23268.040380514,462447.489369706,129223.468819148,55383.8917654743,46973.811859069,60188.1134894553,623202.136312576,56183.093274227,56342.6506544401,106267.791226705,98081.4179158162,71643.5094296554,45121.0705411415,88486.434400883,20335.3791637279,10187.4827280785,121576.038685802,1124439.78304623,50544.6648222361,94203.8065104099,37274.0906803206,102714.098944092,51836.714092826,128336.211470648,128842.464531497,1029275.19486259,26406.6133644264,47658.8311695341,132050.951490007,92368.553557121,94460.88000886,5387.40297539829,90861.2314460623,31030.9617376075,436829.104425239,26596.397549272,25413.3112889083,71484.3207645583,77966.9329238799,68231.2641494372,129095.32297404,38155.337627066,67059.0888178258,78613.1799980629,95851.0318270344,70429.4570248498,89893.9443427743,184538.598522688,5778.25709440958,342337.364855672,11224.6032843748,2125461.9804778,304142.81388516,19696.2956368835
514293.468192368,60301.7204826248,227656.560752097,71166.0573440783,212787.273844409,353360.575722617,104212.900566943,91407.5379977698,214284.058375298,46526.8597403743,75578.3353053169,1144505.01741892,152430.791131515,266764.838199546,435175.712029212,24659.0249881384,869570.222511189,12122.5310437989,136281.405827083,363089.819722633,330230.502039398,207245.858260649,96963.8934428806,106060.203699653,59815.7779598134,101417.971639849,96184.9866941285,96647.3718875346,134383.805372445,63737.0172630142,650187.543197711,241217.354360729,321139.716507922,79310.791111424,15203.5370856091,178689.202457013,93305.6592272754,64763.5085005329,1058383.96236622,31797.2130010587,345730.303757865,77982.2730078641,30560.0802031344,0,592263.620081918,300368.367921756,18294.5648418955,491878.769129125,99177.6940433744,25070.5448596341,16567.7627824955,33299.4071246354,648430.43427733,54134.7319901188,46438.6253075346,76205.7406813589,127515.260649825,46732.9899970545,28617.6001748757,60300.5924593759,11557.6224807878,20755.8392014092,92026.4377843555,1150359.20638607,20196.9512881816,65755.6498341402,66143.7526696943,73238.6241957615,74856.6021367467,98288.6752723343,98795.940969017,1054729.23523928,5187.3816388854,19058.0317146683,102010.60153875,92673.3408513239,66007.0985333369,35573.3310790947,62460.3228461885,61087.5886152919,462815.805779818,39985.0912596954,53623.3580807132,100803.50044771,66479.7495138924,42676.0203878339,158626.17362826,67013.7846197417,36787.807747883,49292.1859687267,67347.2486738275,41145.9979446973,119298.711080967,214981.059210232,35783.0361294383,366077.868950633,41481.8098087419,2150481.09109799,328910.146155337,12258.7016918431
100773.16127334,636810.509637247,364819.072469729,613104.287660536,381908.914718713,245611.556297947,497172.934871909,660153.142119505,404681.017021683,562491.361534872,648189.345231559,564859.05492907,500476.718490396,327023.618416487,157094.280826451,579444.810976838,278050.935422657,594367.975685237,456927.169083241,244440.698240587,275491.779430574,385022.079759036,518275.594977968,499190.058732256,636451.046376179,667790.310558475,663791.994790029,664145.143053065,459550.345941977,610211.256390496,77600.9493133912,351889.187717345,396976.30583791,651001.077519978,597297.261307209,437167.523538209,655784.957351706,611128.897667132,466631.145264432,562164.885405417,400951.189145853,644050.709538548,567205.227429633,592263.620081918,0,301441.354199223,574730.306931601,206569.456237392,666079.992667992,611163.685730281,605111.49371848,603057.732091079,56402.4300490486,554516.790366181,569072.813027177,648643.448726289,513773.38281875,603207.902160794,581023.893072891,623656.990623267,581043.085041196,574094.269216832,655050.70811697,559260.635652064,607680.3634142,628499.541843862,549995.770115401,640460.548335136,517432.574926637,665399.739607028,665787.821419955,462645.805013656,590321.151222333,600236.753730583,668250.916583787,532184.87899968,628694.47242658,563735.995718215,625957.353301741,538629.288986267,132999.424649163,552704.419884521,541844.891787382,528968.569755085,569058.482352082,603510.419300281,497310.456656447,549443.427728478,619610.778757321,622464.252270182,629742.977124523,616689.816332339,518396.109876597,438580.437575578,562040.304930604,227940.858906126,559531.415570413,1558287.40228231,263361.796373596,580331.528679561
215350.276031504,338926.178142623,91404.7687885535,312914.625996424,115635.122906699,111799.744357019,219373.412526428,360486.69910965,170229.618567242,279039.74446627,349330.816703981,864939.072971479,252325.269857889,43811.9379622444,149809.05860732,284265.259954232,578915.268231866,300446.00072476,164802.202287764,134490.227092763,30196.2968122595,103222.283780905,218343.871783302,200443.509674312,338601.102915578,367705.77833006,363917.344384434,364251.238272179,166179.492658227,310496.481169178,352350.847641627,88079.7509620036,258768.136662998,351935.895897811,302965.699617216,186115.160395321,355644.633068317,311355.617780662,766851.480420685,272853.085600119,281828.174089382,344583.364313741,279280.103514356,300368.367921756,301441.354199223,0,282217.679094227,273794.11065061,366083.297438223,316395.172115579,311306.93004584,306306.136768721,357681.003582075,257059.747452765,271394.424163389,349750.124532814,254928.435114841,304883.110337918,285074.759129122,324744.383317695,289765.970185467,284403.897215821,354972.834673005,859943.398415533,313454.287652309,329295.749508929,271183.596966942,341238.753256724,227526.135426586,365438.663587011,365806.354959353,762279.222906473,299330.332826168,305437.857106685,368144.236464424,231691.367455827,329476.460097355,276779.587267865,326946.281994039,254540.743354219,184819.90972603,260446.80590799,254918.134383786,260353.3409121,269212.2232504,305633.821473077,252056.455795152,270859.249141608,323655.655372424,324785.347715727,330450.28011267,319689.289183415,256368.958860825,219004.110374348,274667.41253251,76473.8223051832,273694.250730885,1854888.14093537,61816.7799411009,289111.516630504
