"synthesized12","010502088801503167","010202088800802063","010502088800201004","010502088800712138","synthesized15","010502088800712073","010502088800712100","010502088801503021","synthesized29","010502088800201099","010502088800712002","010502088800712054","010202088800802033","010502088801503112","010502088800712064","010202088800802048","synthesized22","synthesized23","010502088801503130","010202088800802002","010502088801503015","010102088801403136","010102088801403001","synthesized38","010202088800802120","010502088800201078","synthesized1","synthesized14","010202088800802078","synthesized2","010502088801503076","010202088800802017","010102088801403036","synthesized9","010502088800201027","010502088800712035","010202088800802028","synthesized6","synthesized40","synthesized10","synthesized35","010202088800802108","synthesized5","010502088801503026","synthesized20","010102088801403106","010102088801403016","synthesized4","synthesized25","synthesized30","synthesized27","synthesized13","010502088800201205","010502088801503002","010502088800712082","synthesized41","synthesized28","synthesized36","010502088800201120","synthesized18","010202088800802124","010502088800201022","010102088801403061","010502088800201057","010502088800712091","synthesized11","010502088801503094","010102088801403091","synthesized21","synthesized8","010102088801403026","010102088801403121","010102088801403031","synthesized3","010502088800201163","010502088800712110","synthesized39","synthesized24","synthesized26","synthesized31","010502088800712020","synthesized16","synthesized19","synthesized37","010502088800201142","010502088801503040","010502088800201184","010502088801503058","synthesized33","synthesized32","010502088801503148","010102088801403046","synthesized7","010202088800802139","synthesized34","010502088800712040","synthesized17","010102088801403011","010502088800201041"
160911.824284206,685709.063930874,165235.228825876,176574.202079934,164066.611382931,209627.303874387,202698.380026963,127444.965758496,495650.177304887,177317.197357606,202270.901715929,163040.996985319,413057.084837733,178931.869141351,130776.076992762,219416.84817721,168229.250759324,128547.973488263,222666.748454122,113689.725324682,189799.230427789,176681.948820059,171629.539418786,164519.561262773,204140.424921201,215131.890970113,163232.418403482,193604.641469071,0,4240714.49491887,145867.393494628,212414.304492107,158609.914145174,128488.645401182,157686.709844097,74429.9140154777,201535.355111036,196228.728896173,226842.470617878,229384.097031833,144477.533609722,180058.287196839,135998.852283859,228384.738477805,171175.857662928,135172.380995225,131382.888253806,682020.118326835,201830.046869265,80869.6488886159,162600.227705969,64338.0582132287,146633.858206759,212977.947634044,194041.377682468,189559.334783671,151438.543799326,191652.826818066,144426.277110762,224869.477368255,152765.123060098,146741.524644764,155840.953472875,161980.797789332,231148.947627436,133810.614677956,149734.444768912,1135858.60369214,87237.1969697747,86477.7010453208,199982.571971741,162183.172485112,213648.294734708,191820.861650875,164071.312241256,154858.31615653,67688.3567528359,145244.518036383,165212.264099576,230336.484646363,168247.114322707,162097.67471217,193016.64869751,191058.299277918,198712.826893146,951467.231660005,441595.352614464,171680.663230126,159176.058032307,425388.58500402,145936.582253688,212450.133190628,181857.201888955,208133.143238458,211511.697036874,71447.0363681164,162336.784311621,89800.5154625137,162720.138454022,169020.417519156
4384194.69188156,3602072.73178233,4381295.01245847,4405591.52924773,4375666.3997067,4450333.60295672,4442920.66145157,4366810.13717838,3755397.67949992,4306426.67678636,4061001.72096202,4370936.08369024,3827970.92312547,4265084.28108571,4137871.07592459,4460115.31759192,4398413.05561396,4369256.14656085,4463291.46951074,4349143.57589784,4430502.32967666,4405786.21673616,4403929.92874788,4377397.95721229,4092724.92750686,4455392.02910248,4371914.77887764,4430456.62145789,4240714.49491887,0,4330528.62380004,4170407.89473492,4388765.29498506,4124396.59074323,4323571.58702346,4313360.07233422,4442225.93548132,4434401.263912,4467545.49537827,4470096.91047565,4384087.08194469,4418428.07953239,4345650.31892372,4023134.64410542,4411665.34997032,4363389.48105251,4370065.96817146,3558702.47092938,4441943.75807603,4320728.28165628,4368347.44207865,4176449.63402869,4385461.24671188,4453071.75730152,4434482.3550867,4425154.60657362,4392013.57807528,4068351.68560363,4338246.78422796,4015859.03125045,4392001.128743,4326581.70875827,4369703.869673,4401388.23930587,4471849.41433541,4365633.93490719,4371037.89392277,3122312.89038938,4156831.81991269,4322120.66774493,4440642.52628172,4365288.77431184,4454329.56266741,4222993.18319497,4375685.52408142,4335136.94021294,4240786.23701235,4385223.20133814,4332916.15548674,4471046.08957517,4388599.29123208,4348193.86323269,4429698.35348688,4427158.86551954,4436796.8117003,3290713.60752658,3842167.05479471,4412129.123818,4379998.78735556,3871767.07429417,4386303.15902339,4453112.53636269,4059838.16218941,4233848.50713489,4451533.37086722,4246654.27692885,4346168.25642903,4173340.01309104,4369081.71920812,4390485.47469946
68933.7509674132,743023.280301547,58508.3358657025,92060.3902826737,50422.0181555743,167216.73208863,152718.26028061,104671.706087152,575167.303759834,56066.1122241909,270173.010936961,44058.0629370335,511088.642446749,91450.4397587415,195282.126395097,176656.499901487,89194.0083355541,121951.573066433,173419.262181114,83956.6410253065,155358.44702788,92337.1863373329,97052.8719033788,52775.3351401188,239593.810734092,162304.324129386,45359.9258258655,127136.217250367,145867.393494628,4330528.62380004,0,182994.236603015,83211.7703599888,214191.547180536,20745.9114884215,101048.351855552,160237.712989388,134677.650132295,179402.220751327,182988.766727185,112430.667900559,124428.628098774,32644.512438809,310225.779108905,135397.949318091,67741.0147458357,101450.271416127,779398.619886816,151001.958201063,104705.087069719,40631.772627193,193440.869184934,108207.631982518,159033.384814814,149291.100207287,119651.0979829,126518.070224038,263657.766678578,11564.7477619963,334782.927072165,113649.987313821,5730.1484045628,48327.8559050285,119633.54766082,185450.18676761,76663.5207118104,58486.6206212044,1212502.2108983,195454.295882518,86971.4700286356,157879.722028614,36680.765749712,168497.814378089,133039.828274958,50447.9590301494,9081.68031406259,101092.569889847,115861.90934024,22519.7213888537,184322.674714807,68255.4815752782,18738.4486797792,126064.014544086,122484.119633863,136083.688400098,1040917.39459614,495329.664414005,135117.9113331,62967.267405774,470440.748455571,120434.682050332,166781.866506827,286376.278600214,135819.431660294,157289.195969288,94289.4698297509,17753.9536473409,166217.324959478,41595.5264288483,70873.5337163877
251039.917722634,571804.133016929,241484.409767906,274548.882989908,233393.405787273,346532.570731159,332889.808428446,270014.953566241,424403.012474356,141411.591295881,151024.832241203,226924.078374711,384351.617246378,97981.7088730337,122315.269000593,356475.551265728,270771.104568323,283773.137700942,354325.448447017,246058.829626283,331971.717019739,274818.340643978,278434.954630589,235764.087549802,96645.178459267,343403.15099643,228260.685099021,308908.405648623,212414.304492107,4170407.89473492,182994.236603015,0,263510.860119665,150760.725770458,168135.445489371,234685.764123289,338931.181451626,316043.370343313,360206.852492237,363733.674891912,283380.459538268,304064.333301052,210783.829957367,194094.056202986,310697.354058242,242623.534813953,269265.918612099,639549.305561656,331254.402314749,242883.686669488,223388.869545862,201850.482501951,280845.707955187,340192.68078016,328141.393408098,301575.845530858,296984.384985597,152443.036936134,193912.868280469,250746.375548045,287397.206906382,177555.855473509,230979.090127916,295243.267123635,366155.297535599,249787.192926278,239280.799410537,1048387.00104225,175260.273918481,230433.06721701,336626.83429777,219220.80508069,348448.716851976,53645.9965701462,233419.599279221,183548.129346465,150766.272221144,286367.071928016,175654.654829473,365045.595196011,251142.619382701,196057.722472344,307858.993590605,304348.705939345,317678.121027532,888420.750549534,328248.213892814,310629.556279833,245227.061925873,299211.979661189,290182.635323799,346760.40124733,209121.163131563,63729.1916386221,338427.771792167,150707.912587656,193334.433207826,140021.73971667,224390.730659672,253733.909551883
16880.0900466308,812109.209310116,31404.641351122,17965.0549863617,39384.8999836134,84028.8589955086,69708.8657621034,44906.6677129656,635252.57530993,137584.356374798,330048.024457997,45680.3043566821,562062.473786389,174633.086817957,252235.425426444,93579.4942281699,9817.04031573442,59978.8959706511,90865.1135008903,45740.7142512548,72760.1668476846,18094.0443520421,15714.375672658,37124.097471782,308611.1466087,79907.3364404286,44359.585880776,45824.9698299375,158609.914145174,4388765.29498506,83211.7703599888,263510.860119665,0,264369.363917237,102467.751007314,85797.8348769101,77035.0780107967,52613.1237363886,96783.2005724468,100335.294038239,39993.9897395668,41222.4200955483,52766.4193889231,365946.172241723,54210.0199145389,25375.8439512309,39113.568891249,831898.259958254,68021.9294013694,81891.8680538655,49185.0359425597,220461.676681453,34200.9212235546,76688.2966233969,66091.7680826557,38861.981716935,51562.0164627135,321772.358234558,71657.3219230617,377363.289987636,36518.8313174549,88941.5939508729,36579.0348227624,39204.7673420765,102773.574698494,24806.074747009,24746.842945014,1275661.8777315,234129.215497602,72198.1972045647,74675.9085594666,53385.3240007252,85443.619393164,215404.514598171,39359.7807451987,86089.810081502,148464.42272285,43164.3999969962,99192.2016101077,101657.133553973,23799.1052870202,77336.5634769121,44812.6997548776,41481.4370186879,54344.0713358189,1098058.02200438,564075.790408059,53766.575603435,22390.1279949597,541506.220278434,47707.4547152349,83734.7657076109,330952.437767954,218999.159303412,74920.4306453019,142953.049759708,80218.7301939834,215461.481866621,48184.4493194849,21888.4386079381
260311.49268496,557870.191256418,258662.568402707,281274.549737557,253920.519449817,330518.956920295,321275.568850285,245280.075970904,372101.228858446,211371.189046272,73986.3616466752,249984.369901863,298607.414731419,184976.130289051,29065.8734845845,340709.865220542,274026.1555412,250828.680206084,342534.354335177,225779.63471716,311401.408291289,281465.485430732,279554.285169165,255390.038737557,90788.1284337902,333671.110553118,250788.19843989,306579.905093805,128488.645401182,4124396.59074323,214191.547180536,150760.725770458,264369.363917237,0,213619.968092832,192965.340332697,322247.129220073,310994.22293614,347357.235911785,350265.257534251,262443.847906784,295283.128711407,223288.44996829,102410.11854323,291095.050990055,238993.68186632,247838.173813883,568172.539629901,320122.634090921,201114.364101352,247880.933215879,77180.2350635871,263068.914800756,331089.522562212,313431.976501484,301023.233824893,272119.510263835,63196.2842857066,219583.658208032,121902.052126852,269841.552104564,211545.345853299,247239.79114266,279243.606306334,352268.565006559,241373.26524955,247249.025314649,1013074.77833588,44480.9206888039,199470.093601405,320408.544224906,245447.069590375,334087.176133247,166296.894111344,253936.67109162,220795.081364403,117027.777024467,264047.185250374,223358.030582324,351349.965618401,265259.700668402,232882.178425854,305779.706523655,303115.697638002,313324.730000768,833693.096593693,313121.528595474,291442.405374816,256427.635085079,297277.131921326,265846.239158626,332702.439103732,73375.4436829477,186202.940999352,329460.525420814,123248.706316551,231521.868680766,49141.048198917,248473.359685613,266975.58972557
87348.2126050919,732848.878213364,75531.1746606508,109773.015561311,66963.2664052458,186178.847442237,171452.37116475,125413.551551416,568706.023822693,35511.9237137159,265243.940074116,60197.2808481371,507940.09943552,73460.6162905063,192570.940736561,195408.075816771,107729.069645967,142671.729428312,191736.561476784,104548.378017996,175036.796871677,110048.469450913,115620.077505736,69450.0525771514,231072.581715368,180572.122180566,61597.7881163363,145206.419995874,157686.709844097,4323571.58702346,20745.9114884215,168135.445489371,102467.751007314,213619.968092832,0,119426.933701626,179417.030409685,152950.888092458,197741.870124345,201341.083448687,132988.181980453,143535.580688351,53263.0900968835,306491.556865291,155398.649115065,88286.0268924684,122163.103718679,775177.738589809,169713.714109176,123703.555219791,56499.1313820487,200379.924612125,128669.696789134,177288.119719683,168480.937906047,137668.593168716,147051.854616199,259475.613615686,31757.0903175126,335226.629621791,133976.711212486,15680.5097825751,66499.1088777848,139686.478918014,203813.659820553,97268.9313488746,77899.4025571182,1204276.4293595,199033.799645283,106015.000192346,177056.213015104,52132.508651945,187238.993217642,116599.171079373,66990.6522101677,16483.4403843238,105764.948981779,136431.464195524,9765.29264455325,202679.576855333,85476.8902400462,28004.3237906568,144130.242831633,140516.431996018,154215.327713443,1034893.1656397,485684.036710885,155092.056051501,81316.8401770518,459846.036494696,141027.877306353,185517.680471949,286653.418258491,117586.962360598,175565.809366126,99037.171158944,25220.8634336959,167102.460068979,57551.690857327,88173.2856232737
90931.733952918,749703.686076907,98362.973455062,103629.574689654,99582.7592763249,137845.734276103,129581.942025024,53519.2971094907,564601.924080312,149972.162812123,264078.339315229,100631.930079993,485389.932243883,169583.054795773,187312.529250983,147950.918471173,95135.1747755683,57975.9982706981,150282.119679618,40096.0272000725,118511.9975662,103713.488209181,97861.8792171673,99315.6902672525,254050.917511308,142057.378806115,100376.813875198,119197.989403116,74429.9140154777,4313360.07233422,101048.351855552,234685.764123289,85797.8348769101,192965.340332697,119426.933701626,0,129604.224613985,121999.582334504,154860.101490684,157649.882388674,70744.5999244124,105831.718338041,77890.777758645,295252.049416474,98604.7354239553,64581.8127844687,57112.2935599622,754869.874451852,128587.058375888,8680.04742357756,101396.555101638,138213.654607599,72457.4222882863,139713.552345595,121279.836369532,115148.784422328,79296.6451068569,254452.795157477,94412.5303121171,298055.805511389,78793.4007645416,104518.745511146,91258.5186163091,88128.7215788818,159584.182615875,61275.2186971172,81761.0822634041,1205514.12133079,156739.069915468,15751.9166887856,127855.097713141,102473.1923226,141575.908768417,198289.431861506,99579.460830968,109626.215871374,89339.8442537241,71884.7977281331,123486.1891828,158695.685435472,99092.3956160611,111584.743904144,118598.011115061,116639.522538794,124464.789390385,1023390.67169232,503134.591042019,99015.3836468885,90536.7127305395,483994.60802819,73216.3537377598,140257.450174925,253542.166841602,209337.711626416,138175.365750471,86852.5293773614,112980.938171696,146719.247026648,101166.591697211,99306.6942865378
92306.7151172471,877430.751119885,105483.045387577,71931.3903178563,114156.792192901,8280.61672635776,11697.7017752019,77096.3821856498,694141.993471492,214338.712767047,392250.827708232,120911.744773425,614410.847527098,251624.377824885,314690.777362955,18576.5194132056,72053.3059150882,72993.775146089,21390.3658292023,98503.0956689829,12465.0485045766,71664.7455872327,64239.0984069962,111686.403746669,376970.339952264,17559.49625719,119510.984753886,38458.9563438673,201535.355111036,4442225.93548132,160237.712989388,338931.181451626,77035.0780107967,322247.129220073,179417.030409685,129604.224613985,0,30509.1695472012,25337.2962516689,28056.1285471063,60169.4802655073,35884.5396798914,129180.197882054,424634.118987031,31188.2195403313,96316.3223267832,75099.4819061719,883541.352750126,13157.3515392165,121844.037391703,124613.486150008,265836.201710887,60593.2325947702,17624.0905404109,10973.011393444,45316.1790228233,50349.514379585,383000.897156925,148678.211943856,426398.385225599,53659.6351966401,165967.695756963,113072.026617635,44710.7728659028,30021.9689689749,89519.7866432553,101758.539930504,1335085.67032047,286225.181641422,123127.084647152,2365.1004601838,128999.778921516,12127.852402103,291935.558270074,114129.555597096,162993.061603949,212154.452345367,58292.0009056541,175715.794164259,29116.2548312227,95792.2820819112,153592.823915485,39417.2842350491,42706.2619776844,30695.3854804936,1152670.79245366,630045.289989639,30876.4031435483,98314.5060084231,609321.489115477,56431.3518394036,11087.2931926366,382746.711813681,295981.41732729,17425.4263719641,207770.933749412,156519.912639227,275082.842381388,123561.841529281,93117.5177304946
65770.8911330832,862544.922541236,77758.7094076451,43469.4694718236,86450.7519546723,35025.6664655189,19757.5298876962,68943.8011766205,682951.817288596,187247.492132905,378864.518389337,93279.3184710025,606582.340522108,226005.778576048,300971.444698648,43062.285745984,45505.8991412615,72115.4956448901,38797.7107223748,85319.1192387526,33899.3035355914,43172.7176995757,37698.8443569272,83969.7029276416,359835.006917989,27638.4808608263,91869.3258862291,8208.68304612689,196228.728896173,4434401.263912,134677.650132295,316043.370343313,52613.1237363886,310994.22293614,152950.888092458,121999.582334504,30509.1695472012,0,44799.5865957016,48397.7120114126,52174.8567772671,16210.8710299646,105262.266710625,413239.755279452,32473.7015004165,75668.0444412105,64890.2227047392,876283.299713718,18001.9040970571,115406.282209731,97023.0807586021,260208.350285702,49624.5924790496,24366.5787283218,21706.148100047,15690.070084897,49526.9007457831,370136.878474365,123239.991699793,419850.641995302,43684.0393882533,140373.654240925,86539.4507492742,34869.1436293875,50884.2060656471,70864.2879423223,76821.5972534221,1323819.82964699,277654.128838195,112302.86802438,28429.4448263108,101440.78223908,35002.1829622505,267503.178287629,86423.1408280204,136493.904713183,197258.275856159,52072.6005233385,148467.61857497,49735.8947473235,67820.5288309378,126228.834787239,9334.64566905783,12767.1335773141,2612.33737372625,1143989.18228189,614658.320864422,31667.6269397568,71760.5771411243,592722.305147722,52792.4675921528,33288.0855369729,374746.83785336,270332.444187908,22640.4216905899,192238.544550504,129170.249834241,262722.149519077,95966.6952464625,65112.8504629885
110524.910759436,902057.213566027,122468.766417169,88129.2258666106,131157.327094286,17261.6403329859,27518.1926364371,102114.060318172,719320.650375876,231971.16100006,417086.389547627,137988.225700982,639737.626217318,270773.673374857,339430.673238148,8676.57099162203,90210.3080468322,98295.8703198619,6011.43880665378,122889.821226483,37229.5940526263,87847.4337738408,82357.9806634951,128663.323581317,400899.77242094,17205.1090378157,136574.640620527,52605.3907861638,226842.470617878,4467545.49537827,179402.220751327,360206.852492237,96783.2005724468,347357.235911785,197741.870124345,154860.101490684,25337.2962516689,44799.5865957016,0,3602.86385870681,85000.5831794493,56305.8939875745,149542.077777487,449759.244003786,56291.4955907641,118296.207870661,99810.0128035655,908857.533262039,29068.6398174101,147145.219093332,141730.162389646,291140.101835083,84945.4536461623,20479.7002701192,34103.086696747,60171.9428677242,75658.66213941,407918.618835172,167935.974153577,451709.542905836,78032.8435792515,185106.871493277,131319.832948868,68793.4814875964,6119.96687547757,112251.361566283,121313.378871084,1360281.31253118,311523.271703971,148053.541221836,27015.3703650748,146154.486687923,13305.1646466367,312100.218710979,131129.716518797,181280.811110996,236546.154691775,83310.8291322904,193189.147775791,4942.49508123602,112524.679474737,170943.17148095,53690.3021112781,57305.7558819921,43581.0460529365,1177994.23584124,654529.638820294,55927.2225828238,116535.805954913,633483.394177303,81648.7070115691,14660.2921737479,408070.713732728,315111.109173307,22182.4965845719,232000.596621926,173887.33180159,300025.135023057,140669.981381592,109809.03289722
114117.464133168,905170.437294421,126071.336201744,91731.7700714396,134759.982803132,19829.7860663583,30955.8818269225,105060.506600574,722181.88690509,235573.826186375,420124.952141349,141590.896182879,642345.707851516,274365.4305172,342501.56358654,10183.4205535118,93798.0017933411,100850.310500241,9614.15717952261,126034.607923536,39617.0017949288,91450.0934940739,85942.7070163146,132265.851113063,404165.650550932,20805.0896911257,140177.289978127,56208.0214015617,229384.097031833,4470096.91047565,182988.766727185,363733.674891912,100335.294038239,350265.257534251,201341.083448687,157649.882388674,28056.1285471063,48397.7120114126,3602.86385870681,0,88006.965778442,59779.8232114987,153090.350219022,452658.900466957,59170.5190063072,121746.12800254,102861.434041452,911399.027421435,32535.072172937,149875.71972922,145332.823827184,293659.02242829,88078.8187416219,24081.8631886063,37243.4646655043,63774.0509899358,78385.6965041821,410923.960779873,171519.488450111,454243.006506793,81155.8131700146,188694.393141377,134915.347529483,71961.1709712872,2579.4039260795,115633.924436084,124881.082933636,1363129.50932312,314253.399635995,151043.511472067,29866.1769883015,149757.136376792,16257.5300716436,315670.110028054,134732.384666222,184879.677084708,239708.705420965,86245.201309645,196791.799618464,1340.79239968889,116127.260690965,174545.826064683,57292.6458582894,60908.3374522759,47183.7260918475,1180642.57976274,657681.441632861,58834.7610396391,120129.407406152,636709.853454049,84468.914171235,17736.8246604024,410728.727226291,318704.336935835,25784.4437802206,235199.598735532,177489.993518419,303018.283990314,144272.602247254,113411.693186778
55937.4507006185,817266.016985471,70224.5800136118,50855.7987998395,77228.8484634739,68438.2363979113,58963.1184306761,17422.4185882063,634490.404476321,168466.878093275,332121.049748058,82711.6424054792,556116.873092883,201307.37925747,254531.079902376,78742.8250985493,43824.7570290555,22604.1120786588,80093.8026020101,38728.0755468481,50415.2565289818,50753.9773234307,40942.5256966224,75286.4083031614,317230.820447271,71423.6110847153,81560.7584306454,50864.1233054557,144477.533609722,4384087.08194469,112430.667900559,283380.459538268,39993.9897395668,262443.847906784,132988.181980453,70744.5999244124,60169.4802655073,52174.8567772671,85000.5831794493,88006.965778442,0,36135.3103248636,79787.7858731642,364853.848133679,29100.3296378317,44711.1467244266,14989.495538079,825613.739355237,57907.8544220223,63660.5560765816,85797.5513203463,208657.309382001,5884.71010443494,69007.5930875323,50992.1941683279,48751.933385837,14155.3768061239,322922.042342603,101249.29426067,368760.177081076,8633.49135420318,117955.247119546,72273.5532653452,17521.910599747,90099.4128885666,35804.4643164625,58352.0696340939,1275470.34606668,227354.372312333,63054.7346414511,58205.1287811977,89510.3291365645,71778.8421752158,238906.087021488,77207.1365198075,117465.030664397,152106.408004739,3484.01329706979,131726.655122492,89136.2479997516,63616.9135319111,111278.984372653,50501.9949817002,49419.3070291997,54676.2775835021,1094033.40623493,569908.495021633,29334.8520793968,60374.7200352538,549346.983088742,8216.24739161551,70341.9404298002,324254.886833297,245141.642656273,67452.061425068,147864.333328796,113946.232346505,215025.083052514,84919.1610401485,61848.8503999651
56472.6871633272,847646.320842789,69886.7028713224,37275.2295446949,78509.1592505287,42819.7538773919,28846.7456944906,52752.5730646041,667319.344822342,178466.842995304,363546.572214601,85218.3843007889,590562.121959519,215854.152787025,285679.753508396,52493.5097658916,36333.7897051469,56757.8813982618,50549.4912490621,69507.660042449,33309.4430403889,37021.4412377664,28638.4406829232,76063.0566235088,345445.509421186,40058.345347813,83827.0760211804,15449.5121640795,180058.287196839,4418428.07953239,124428.628098774,304064.333301052,41222.4200955483,295283.128711407,143535.580688351,105831.718338041,35884.5396798914,16210.8710299646,56305.8939875745,59779.8232114987,36135.3103248636,0,93690.3153299872,397587.682418556,21683.5431893548,62012.080659985,48722.1861703583,860236.527376911,27246.1090009603,99225.6160904305,88900.29449288,244039.856971242,33431.6810090278,37036.8874968848,24963.6577587975,16510.0257492583,35026.4485327612,354716.730353469,112876.866343582,403733.422713889,27574.7504783486,130158.065796191,77201.6024452689,19080.833499788,62173.4811967876,56311.9478069024,65957.8507179944,1308234.69856922,261630.860097112,96308.9705049983,33523.778953909,93264.0323779604,44410.6588235729,256472.640742649,78482.1016761168,127111.171879628,182122.597655891,36253.3090109887,139869.892836681,61075.4962977288,60353.9762159262,117781.976468262,15377.812117375,15699.8820639115,18663.2114962706,1128072.3066106,599852.883417097,20866.2850899099,62463.0342675558,578242.846244855,37419.0551643616,42713.1146089075,358707.322536443,260218.747429074,35287.0543430651,177245.935919927,120702.523506447,247152.256445002,87855.6114256012,57725.4874942821
41089.9177024224,763446.64724699,35646.6395867464,64647.9467564073,30731.0111980398,136458.29988933,122386.080275485,72476.46037992,590609.273418108,88696.4158306177,284800.886401515,27775.3769977982,521864.244658258,122815.204259623,207812.230438235,146177.674507811,60111.2088278257,89936.6221286672,143627.512708543,53134.1137100163,123596.408762393,64902.90612359,67690.4672455168,32114.8587739592,259352.366694537,132656.417708877,28274.9674295211,98183.271275326,135998.852283859,4345650.31892372,32644.512438809,210783.829957367,52766.4193889231,223288.44996829,53263.0900968835,77890.777758645,129180.197882054,105262.266710625,149542.077777487,153090.350219022,79787.7858731642,93690.3153299872,0,322820.570939591,103247.564405701,35114.827974196,68995.3607971176,791244.746197935,120716.841231581,79539.0999099049,26761.4904530083,191065.601132754,75610.1432683341,129433.458383571,118259.157272007,90925.078561064,93882.3031754661,277298.983191922,21636.7569626479,340980.558638797,81162.799560439,38181.175647244,24064.1576398397,87458.5515701586,155528.018828583,44022.2935042959,28611.8949210965,1229871.04377348,198561.912232637,62419.527388273,126836.292680007,26222.3036180506,138073.01706715,162791.164116566,30745.4625042031,38257.827415098,106396.501270619,83218.0641691028,52902.0700488322,154410.512214716,43494.4544791535,35329.8089720968,97142.8306043667,93664.8411897686,106907.602419873,1055182.17949167,515398.623977425,103008.916413245,35758.345755052,491844.913873966,87792.6713608991,136367.695481529,293251.686581838,167078.04834531,127669.690157239,100053.655881293,37371.702168434,174221.44722273,27002.2026876275,45677.2163009219
361060.420896038,457628.405405975,358435.197398084,382567.481572692,353122.4357672,432903.64282125,423679.988289322,347683.695776147,269736.4608723,297394.569399331,44054.697616357,348707.786837072,201545.22186115,262988.118001645,115182.705020886,443083.306909415,375526.75956871,353022.65621683,444943.800991859,328102.495212131,413738.05909049,382768.020072403,381272.482122085,354754.721105485,97869.9614247499,436070.775531721,349614.335318684,408695.150565383,228384.738477805,4023134.64410542,310225.779108905,194094.056202986,365946.172241723,102410.11854323,306491.556865291,295252.049416474,424634.118987031,413239.755279452,449759.244003786,452658.900466957,364853.848133679,397587.682418556,322820.570939591,0,393490.068681237,340590.731980393,350243.302151427,469177.150481985,422522.446699687,303329.29060177,346322.061350336,169238.39721147,365462.932844015,433479.945607454,415841.496156192,403015.308949783,374469.405260987,47244.5039165817,316893.955017775,70275.7515649194,372242.850262135,306884.737807678,346882.970503705,381642.818361193,454654.433986792,343319.81429877,347907.496510655,910687.80878686,141198.98634401,301874.878029899,422803.375304306,343535.595677344,436486.587914116,231482.86436852,353140.427646125,315886.601318301,217681.86228741,366450.787557299,316203.403592693,453739.782861284,365546.896076073,328572.94982045,407878.554755571,405157.876628912,415554.747360112,732486.255881765,216690.803523626,393840.719283774,356895.566814916,206149.604125114,368223.45485331,435105.77698937,61710.1433594042,249333.73089582,431847.096324625,223519.949954654,326876.322772112,150610.266168602,346995.715208955,367396.375197196
70935.3432281175,846316.528899289,85265.7469962403,55870.8989239874,93496.400376683,39466.1032385851,31723.859905707,45956.9612287361,663031.825635653,190816.779109736,361084.804052851,99871.9536803283,583750.294211257,226014.175828159,283553.737068478,49728.6320614623,52548.7182074881,43127.7601541008,51690.0268871337,67712.2875731053,21525.6184075147,55647.883113454,45890.4779903811,91187.3670705849,346272.746692743,44052.1259800644,98547.8119144704,35660.5028097571,171175.857662928,4411665.34997032,135397.949318091,310697.354058242,54210.0199145389,291095.050990055,155398.649115065,98604.7354239553,31188.2195403313,32473.7015004165,56291.4955907641,59170.5190063072,29100.3296378317,21683.5431893548,103247.564405701,393490.068681237,0,68801.3469417425,44083.7522206346,853035.738767983,31056.418399786,90991.1057675803,103389.319945255,235501.877992358,30193.6379702827,42101.7338955025,22868.8255015095,38144.2532992213,19816.8321554842,351822.530317313,123896.296846762,395958.487083491,23408.5291695498,141081.321017301,90622.7833248073,15806.7538097362,61195.9952801107,61013.9863623431,77780.72664507,1303990.33920193,255320.185192787,91956.1595208762,29323.8219439328,107567.415758539,43015.5958095476,265003.263847148,93470.7748841094,139262.167628828,181205.466661663,27111.283901158,152843.713090916,60261.0346951345,76507.8965578068,131275.371275901,35933.7413309568,37035.4373699991,34696.0818703452,1121901.75194861,598994.617051964,1120.82933709444,76564.1306013582,578441.765457081,25398.439941459,41662.196423788,351988.483040534,270198.520290932,40758.8812093171,176939.016094712,134117.01588948,243905.344809527,102391.813040455,74096.282359995
26353.0337372956,787397.198259495,35270.3095137576,42662.1190828484,38990.8599734658,103989.125766632,90791.1017288724,39237.2589634159,609941.807114649,123767.112030553,304844.796843082,42581.9011719121,536740.755820246,157381.864220089,226997.928025082,114036.621888125,35068.9606031229,56884.0310583705,112561.042636906,26898.1340845185,89660.2484428866,42832.3227703494,40750.7052827851,37895.2841592347,284273.890759303,101988.827698476,41767.4338944504,69704.5160304028,135172.380995225,4363389.48105251,67741.0147458357,242623.534813953,25375.8439512309,238993.68186632,88286.0268924684,64581.8127844687,96316.3223267832,75668.0444412105,118296.207870661,121746.12800254,44711.1467244266,62012.080659985,35114.827974196,340590.731980393,68801.3469417425,0,34926.2872494571,806570.958354512,89228.6677774311,62351.4569737377,44864.4813760441,196098.762902491,40510.8081559639,98898.4635628978,85567.1499347306,63250.939214442,58778.8332005849,296501.692933708,56542.7960784529,352285.533321517,46218.363000646,73292.2954049021,31736.5114795169,53062.8221345213,124117.694978681,9238.15980097182,18814.0614314566,1250415.99475067,209010.091449542,49711.6440925902,94019.0118301176,47817.5976219489,106102.42178817,196247.304550889,38978.0957507019,72826.8392411447,123182.617106586,48155.977774843,87208.0280505564,123031.302192912,34602.2229524032,67358.2288779247,68764.9259753706,65670.4941219206,77669.5411826555,1072682.2391216,539411.952865067,68626.8734234138,26395.8936522905,517180.896818807,52768.1133921613,104439.170658503,305735.295802246,201482.896653451,97134.8476441968,117749.367115069,69904.6469398261,190089.708297091,44193.8317046217,34732.9756225011
