"synthesized11","040901088800304008","synthesized32","040701088801502301","synthesized23","041901088800103027","040901088800304054","040601088802303004","040601088802303081","synthesized6","synthesized22","041901088800103017","041901088800103137","synthesized16","041901088800103012","040101088802202106","040901088800304075","040601088802303005","040401088801103085","synthesized1","040101088802202073","synthesized31","040401088801103004","040901088800304125","040401088801103058","040101088802202238","041901088800103077","synthesized4","synthesized19","040401088801103164","040701088801502376","synthesized9","040101088802202029","040101088802202172","041901088800103047","040401088801103076","040701088801502043","040101088802202007","040401088801103022","040601088802303061","040901088800304144","040901088800304099","040101088802202062","synthesized30","040601088802303035","040101088802202205","040701088801502263","synthesized25","040901088800304188","synthesized18","040601088802303020","synthesized8","040901088800304166","040601088802303050","040401088801103128","040401088801103040","synthesized29","040701088801502007","040601088802303096","040401088801103182","040901088800304120","040101088802202139","040101088802202304","synthesized26","041901088800103107","synthesized5","synthesized20","040101088802202040","synthesized27","synthesized17","040401088801103146","040601088802303111","synthesized33","040601088802303126","040701088801502311","synthesized10","synthesized24","synthesized3","040701088801502190","synthesized15","041901088800103122","040701088801502470","041901088800103062","synthesized2","040901088800304032","041901088800103092","synthesized28","040101088802202271","040601088802303141","synthesized12","040901088800304210","synthesized7","041901088800103032","synthesized14","040401088801103071","040701088801502432","040601088802303066","041901088800103002","synthesized13","synthesized21"
172922.776262424,255110.1065578,888854.213407005,172066.483080562,69349.292384439,82988.8259969866,63924.4964633791,1402429.8134578,528474.123501356,146146.802917173,209107.16916893,134877.020851047,249050.838938403,2746513.21807462,6136716.7318581,173915.650685815,224830.514989695,167725.230918804,135564.608939856,169025.201696107,64134.5878551371,219877.256375778,12440598.0414718,1122720.02792801,58030.5474375893,195202.89902143,192318.443571185,0,2620117.28308927,143242.531018317,180979.289780866,230312.297472494,124987.183247872,4541079.17659962,227631.126210368,918091.499680317,225460.679420788,136363.274569898,1388622.2630496,148189.765713252,117390.545835642,119455.981421134,220741.54728462,176212.64668547,129522.242039236,1312921.22864668,163648.909584213,140184.47490576,177530.738091795,99298.6859904299,90969.9141071637,211347.757529864,143691.338188908,134591.925130296,188849.455181479,10179024.4265955,90428.3188611377,32753.858350094,162056.770904522,584232.029501671,138255.10498083,137062.923637305,70667.6003664445,518057.489192095,215475.527504049,226825.901296522,219169.560302205,827032.400352653,157191.57437609,37237.7476030145,209222.247739074,74121.2479351888,290807.587047331,217919.306242072,212432.068617225,179026.858525326,130367.910174895,106406.656700636,105423.662482083,176018.954899878,286418.486342484,67149.9941417733,180639.652851704,162857.343765919,136970.678393284,1213187.36160585,126440.416009127,182944.227208678,125866.816051071,67932.825773624,1994903.26456924,273457.252282645,95019.054092946,162626.48336266,109063.19432851,176184.152532278,35197.3358376912,53762.0817466932,46690.7929175563,232602.516550461
2777663.92167526,2382513.55748308,1731594.38509663,2777018.30302465,2684435.49513385,2702879.30766521,2631094.66505582,1220006.04010212,2094333.9401062,2719902.92625239,2804713.22893881,2741743.67299264,2374888.77684933,133529.971855614,3519039.55962529,2485617.0634307,2816373.02131232,2770023.28001125,2745842.31136358,2748107.77335358,2580594.29363065,2808321.01403965,9822006.42228247,1503720.07489587,2670617.77150255,2794364.8117242,2774658.47533372,2620117.28308927,0,2751672.79213912,2783724.3461938,2820430.87791527,2597985.66296588,1922938.7252789,2818446.46962479,1702472.20736443,2812605.32542646,2707230.38856991,1233324.17565278,2758814.71252129,2731776.69992827,2602200.37839535,2813343.04373709,2761581.73726177,2707633.36799741,1316658.76724765,2749253.59020821,2700412.16321637,2777299.5549683,2634575.57656439,2637159.59522946,2806377.26909965,2755331.04324074,2745099.27963498,2781061.17878849,7560215.98276041,2615775.54295396,2593701.26108544,2765801.26395116,2043418.57886045,2504045.59324491,2730230.7191133,2686202.09598672,2104425.78645035,2805088.00767836,2817849.94097099,2812178.05547247,1799022.32141607,2728169.46076053,2588685.66238184,2440189.50847526,2644330.80356314,2329381.26704478,2806882.17993873,2807181.83740484,2778237.79158347,2550387.43628111,2518864.76404928,2724249.77071761,2751965.61262544,2355767.17935503,2679583.03935716,2443796.79543763,2747322.75577458,2743140.07924242,1409071.92126279,2596891.80994155,2438240.99499315,2709030.81955974,2687201.77910119,626616.760860557,2346817.13664382,2622262.7905767,2744091.3587755,2725153.33284531,2780121.56448766,2636537.08105229,2651579.83583849,2654066.70112975,2822125.06908591
29875.3998062203,371446.651698636,1020299.57318979,29001.6218328861,107542.277026283,80351.0121508229,120829.812370724,1536459.59065428,657351.111184757,60694.4475662896,67692.3333072082,10193.967449253,376904.594762101,2878914.83556694,6269717.29094629,272266.459895677,84073.2851807795,26324.073091449,8467.91248681942,55241.8965091893,171138.600653815,80974.0129206422,12573357.3416146,1258792.38390001,118544.758756166,53149.5044901374,63336.9415698429,143242.531018317,2751672.79213912,0,38257.5481266077,89765.6146273129,238561.535656252,4673768.04265325,86987.6040136573,1051878.89042149,86661.0622437013,66842.912816749,1518732.94245388,8653.33436605542,28750.9232985784,232033.773173108,79813.6162588686,50500.4591861584,59670.090670663,1449074.07973473,45050.8875066559,79110.2214272636,36695.9926279243,125045.633748387,119667.395159812,70041.8490601174,9163.72120702915,9580.06441695557,51982.2746151454,10311644.1118577,140574.922876217,162143.837770581,20279.5457783233,723118.462241006,248567.404141922,33568.7818805904,72753.2774957549,647247.557607015,76428.6041303976,86157.4847423343,78177.6421333351,954204.332897836,63687.2892692793,166887.17933459,316259.679383657,167595.267471528,426537.506863513,78944.8086267998,71161.3852936691,38391.9243057955,209202.897760118,249268.343768579,49270.3087030623,61455.0866344105,400318.36295731,114742.387192598,322189.369216321,46417.1062783249,9381.04338507579,1342990.13476389,240259.505323486,322250.627059665,54348.17754711,93954.3404664719,2127616.39798608,407255.053002945,201171.323265278,50466.6615105983,38372.7362925988,33272.0751753378,145364.86650862,100851.776738472,132684.160088744,92137.3835458261
8667.63132217161,401811.418690959,1052812.51710121,9611.37200391696,144539.161701679,117235.322368648,153151.020281821,1569609.21900935,689538.330229523,71061.171187014,29842.9584298081,46115.215102643,409854.783788534,2911258.55274137,6302139.03279371,300558.275350814,46326.1260226041,13866.2751141776,46490.008016824,49636.8231352915,204629.311984112,44508.6792902658,12605627.4507711,1292768.82151137,156093.660881555,15156.7251152336,39442.9333753304,180979.289780866,2783724.3461938,38257.5481266077,0,52044.980983627,275740.944657423,4706114.46766197,49255.8232257427,1085148.01866351,50039.501026007,81985.1884527375,1550534.13133765,35737.3500811267,66590.067106053,269209.618261649,42044.6838417305,36392.7002839225,78618.7978950327,1483022.30017855,42214.2672003743,92379.792597558,8432.90499133481,151018.046958156,147279.809818392,32215.0363535194,40758.1119444635,47551.3098410672,22288.5730131669,10343874.7181559,168690.829702775,198394.322602655,19009.9889563049,758404.590658047,279684.795179634,53746.2185662436,110774.226477683,679546.887311272,40064.466010046,48424.4908626728,40399.363714808,985429.639299144,67727.0490049253,203009.21086826,345354.500637486,204710.913831619,461260.807906633,42521.6522564177,33337.5457236404,8822.9331100252,236288.750656651,286630.0545054,85871.118215526,51800.3519509601,429849.809724129,151760.112443705,358913.760303249,44508.1693790233,44043.149285572,1374764.90362991,277439.28804684,358297.23048519,75845.017860972,131546.260040805,2160166.06643766,441522.871977892,238322.387657999,49302.3787134577,76142.2139273033,5197.44034560349,183566.182879558,136178.774757509,170618.833613777,54426.7566128323
60700.5338907801,438082.469775966,1090910.17673189,61623.2390262124,196577.144654759,169272.863188346,195465.875885278,1608517.40633628,727575.588864369,100653.14788639,22202.2365442685,96457.1851511279,449991.436858741,2948460.64379738,6339289.40090445,334834.193019489,5719.73889562913,63620.0370061023,98121.3908289002,72347.0447070123,247325.565081903,12118.8558231844,12642424.4277203,1333271.16999652,208075.523979562,36890.4788330718,45807.9367625603,230312.297472494,2820430.87791527,89765.6146273129,52044.980983627,0,327780.721817059,4743186.36458482,2820.28413862237,1124520.86794614,8813.79519628725,113398.334630858,1587111.9349143,87761.0871509058,118393.625051823,321250.268341805,10022.1872612244,59348.2547584407,113995.441788913,1523393.22174316,72205.0734255025,120080.027761878,53349.3717209748,186245.685218816,184507.413007707,19846.83583867,92783.9241082259,99189.7447281284,41994.9518522361,10380619.5100856,205616.45636374,245060.294802328,69607.85308569,801684.918870731,318121.250609499,95492.2413651385,161118.85567743,717787.698287306,15625.0850066983,3710.56830781206,11663.510079044,1021443.63692121,92295.131185497,249436.824931859,380242.96917495,256749.431223913,504072.438762028,13616.6952066215,18707.9788490499,51734.6789952767,270052.456863444,334776.429662747,137907.834288901,68613.4687808727,464710.807835047,203798.172764202,405587.357716548,73913.1530688105,94185.1891501027,1411385.31806444,329478.145661069,403728.356529497,113779.286428646,183510.249119164,2197850.85376875,483637.332862507,290361.085145086,76670.6075632472,127986.90335434,57185.6079897346,234992.918871486,182449.512768286,222428.679222016,2413.8706992523
267081.126777781,300695.103264843,875241.942299216,266157.548143633,131203.900099577,158508.084885707,188874.598385598,1377985.51486818,529369.123047031,261733.677128265,305581.37266645,233393.014185254,274760.84944946,2722268.42944623,6108920.40976354,255571.966439701,322061.270809775,264847.034223566,230170.049559333,279578.746321414,173229.946794127,319502.521294243,12412474.0533515,1094558.77791453,120166.495443736,290897.534751643,298428.861711894,124987.183247872,2597985.66296588,238561.535656252,275740.944657423,327780.721817059,0,4514616.66866736,324985.143170991,898297.24258881,325170.725961606,254131.540345704,1373470.80741807,240021.310962931,209851.120879258,6541.35146780387,317785.542985506,282945.815651474,245882.072021625,1283211.24937196,271996.139643237,260249.27755,275220.517881382,224132.598205775,215931.954018767,307937.960327209,234998.456672933,229100.069687973,290120.424183925,10151409.4811736,213549.656076202,141732.122400512,258814.996589993,554784.39317839,216462.30955423,245472.37881876,173561.067297774,518682.824395442,314948.9493088,324145.006504536,316140.256400862,823707.672536813,272282.81564325,142448.805616667,274797.618621479,71032.0346027373,290099.638151345,317476.722588565,309076.189398791,276925.657586552,235845.374953463,118370.688243602,189873.055149281,286941.088900592,331527.134207201,123982.893587549,173576.298777987,271862.720070284,235783.408673789,1199890.3143565,1736.92952114519,187948.830742828,240873.838600931,144704.519694406,1971421.01539508,280842.313513577,37421.2323826001,273023.82393303,200245.115672093,270595.190088883,100123.760081069,175522.321581958,107655.69187444,330166.209154423
4699973.16360524,4305182.01427899,3653469.35470857,4699318.49979107,4604669.61061071,4623657.74916856,4553324.45220817,3138846.8238129,4016587.45156964,4642622.73997744,4727337.70775341,4663868.01396876,4296877.32560299,1794861.72775792,1596116.48226058,4408407.99426797,4739098.20409427,4692388.64218334,4667839.44231643,4670851.40925375,4502638.92339296,4731078.96065328,7899610.06464312,3420619.02309991,4590777.20573553,4716882.46021247,4697428.04079185,4541079.17659962,1922938.7252789,4673768.04265325,4706114.46766197,4743186.36458482,4514616.66866736,0,4741187.34435789,3622987.7046838,4735389.04797668,4629937.01879686,3156111.35577548,4680833.14981561,4653512.74087231,4519051.68534275,4736044.14024679,4684278.67517757,4630251.99634984,3231447.81649208,4671912.08060228,4623197.73271022,4699756.60107169,4557237.45531919,4559730.63795798,4729017.21623295,4677289.08939702,4667083.40015287,4703696.3764485,5637961.16554341,4538362.15797484,4515130.87802953,4688109.5265369,3961392.2198659,4426482.20709804,4652688.56176539,4607724.64994342,4026614.07450723,4727821.90514776,4740586.2224131,4734869.47373935,3721868.0544065,4650945.03072429,4510130.25879569,4362963.75044213,4563121.99248751,4250274.94032603,4729629.75072519,4729829.37137732,4700711.94766384,4473165.69961501,4438942.46408738,4645572.12708583,4674754.20868132,4278581.30608576,4599661.90032869,4363690.81977873,4669992.4478625,4665294.56230213,3331809.82313068,4513464.74900195,4358729.89506392,4631581.46860678,4607863.84790109,2546261.70715485,4268100.28114756,4540095.54981418,4666793.4242656,4646753.86551062,4702464.22757105,4556629.64866888,4573479.94670117,4574126.3700325,4744892.56712629
57907.8340329788,436052.840363405,1088833.82550226,58828.1708679386,193781.284466997,166477.068733434,193072.464020458,1606407.83759086,725487.855677485,98592.2712296611,19416.7894474589,93704.0639650893,447772.318127519,2946450.49981077,6337287.90065811,332875.559465695,2946.15061771481,60850.3674568191,95336.3959183967,70339.5389639555,244940.37819919,10398.26846902,12640444.5739612,1331074.44011777,205281.951906413,34104.6547678904,43950.2117128936,227631.126210368,2818446.46962479,86987.6040136573,49255.8232257427,2820.28413862237,324985.143170991,4741187.34435789,0,1122379.11061237,8376.40532332385,111319.809269856,1585124.69281744,84964.1389796915,115605.168529367,318455.122795646,7282.2301583972,57153.6003677961,111765.530932699,1521206.12780358,69942.0647791982,118175.296162322,50591.078786826,184151.502467997,182323.927215951,17047.2644796903,89987.0052757698,96403.1548262434,39477.9297498663,10378641.8375815,203465.416720027,242497.458099293,66835.8620121304,799332.895948403,315957.603613497,92986.1425645341,158387.144936965,715688.978373009,13393.5026480664,918.038233410457,8912.00620320855,1019473.69039671,90387.2329981674,246886.096195617,378268.295713612,253953.497383612,501727.550548983,11644.8315782734,15924.9147170632,48982.187552103,268089.246675527,332160.182318712,135112.132743568,66793.9825597268,462755.768580145,201002.303865727,403045.849235234,71683.0506231723,91437.6252469067,1409393.01333974,326682.150253536,401247.313752421,111453.67904684,180718.11897784,2195811.22678035,481325.197660497,287565.118344475,74535.493835364,125196.308885925,54390.6140059566,232223.580724802,179884.276914908,219642.313030844,5233.16541570016
1078700.21859366,687671.246778349,51789.479644716,1078014.1337387,981996.5681732,1000698.19772113,932014.638849663,484601.937354205,397807.781314948,1023935.05491034,1107597.30147727,1042066.43892594,675295.002670549,1828478.7767738,5218655.93068737,791798.942172685,1120142.99256957,1071344.10292186,1045727.27856322,1052306.07061574,880838.369863783,1112478.35058567,11522519.8847897,212162.678746156,968163.392233714,1096506.4497543,1079073.28254811,918091.499680317,1702472.20736443,1051878.89042149,1085148.01866351,1124520.86794614,898297.24258881,3622987.7046838,1122379.11061237,0,1117067.45018884,1011166.05195328,475435.668012517,1058755.03507268,1030961.77040095,902196.304825104,1116878.35778698,1065234.77230123,1010741.16988207,400258.54345118,1052581.23325123,1005330.62909342,1079105.16432675,938326.372506191,940100.950533505,1109384.37338658,1055087.81868979,1044944.5491363,1084095.27119201,9260935.1635702,918915.580816575,892318.991320811,1066851.73587459,344609.023385211,806447.055530893,1032140.22867283,984957.694154205,407258.123878065,1108986.5549804,1121735.53963714,1115623.86610038,141506.70063745,1032836.4427772,887332.498684119,746424.980586605,942266.434853318,627288.153173376,1110924.27504491,1110249.26213772,1080142.98183138,855952.41807824,816394.645709637,1022658.912136,1056714.65401578,663513.871409827,977118.361731113,741335.417506366,1050759.26688743,1043574.05250812,303867.997152527,897288.751783661,735862.665186402,1011604.6635964,984940.478608432,1076851.24887132,645271.14294533,921039.283726541,1047852.79583763,1024046.25329767,1081312.69429721,934072.209515687,951258.75081372,951599.255475518,1126350.5747529
58587.3320683693,430379.336727959,1083294.41203199,59498.3730347929,194039.838844315,166765.239521326,188923.56962475,1600977.60485697,719994.270095522,93136.5692016578,21217.6582416141,92651.5375048711,442775.09056099,2940688.85871012,6331496.3780023,326988.349110428,8904.96051879946,60348.8340996384,95045.4239073846,64762.6092770104,240724.965730965,5736.80827410314,12634585.8505356,1325965.15124341,205188.686894438,35193.5688586481,38012.4368075158,225460.679420788,2812605.32542646,86661.0622437013,50039.501026007,8813.79519628725,325170.725961606,4735389.04797668,8376.40532332385,1117067.45018884,0,105912.41697134,1579295.46147116,85453.312096003,115379.02565103,318642.918051985,11149.4923549839,52341.2639749669,106940.545025157,1516059.15106246,65370.4227812114,112193.671430938,49970.5635436262,178742.648811225,177246.760717817,19063.6269547549,90453.3412992291,96116.2759390929,36628.9457722706,10372776.6592833,198254.532337991,239326.935616673,66386.6250791496,794893.750577311,310764.373566785,89611.2431134945,156891.207508996,710233.453005408,10241.1784195536,8434.30656769263,12286.6165910125,1013596.68766142,84452.1343121261,243633.618772572,372425.413271228,254169.233737537,497268.668821447,7791.31420081377,18062.0332153605,48276.9420777689,262223.397641637,329363.639399086,135449.045443301,60642.8223333673,456847.462817427,201254.369062994,399684.747649305,66950.9349064156,90323.8582550501,1403580.06707693,326867.173556674,397516.139880754,107055.597248353,180601.597795108,2190144.71200209,476719.12915329,287764.731350069,69406.5815274031,124993.493053875,55108.5630927787,231303.558398338,176774.445508234,219183.75541534,9835.923188117
78903.466635413,324765.759104628,977518.235416755,78624.8156181318,134489.71006091,112868.981425639,86531.42560238,1495123.7809382,614178.323577496,12784.8604353945,97869.4551133883,59175.160285508,336978.830966678,2835180.33239146,6226032.43901099,221834.522719301,109177.361389379,70207.3050481685,67908.4293791764,41157.2524369504,137194.878680678,101329.44167819,12529235.7026044,1220075.01628802,139846.021997533,89163.4932243363,67950.1352067798,136363.274569898,2707230.38856991,66842.912816749,81985.1884527375,113398.334630858,254131.540345704,4629937.01879686,111319.809269856,1011166.05195328,105912.41697134,0,1473906.40048068,75126.0264196287,74461.135692734,247899.69796167,106113.616927633,54360.0670055909,9601.64145695807,1410157.85638006,42354.3684570489,12359.5359201883,74107.0729364169,72850.9685800034,71539.4133127276,99399.9354522146,75478.2964617858,68121.0516958181,74228.1732149707,10267438.876834,92375.9743684026,141643.411969859,68561.9161356322,689830.850514441,204868.806689083,33339.892004081,83476.6929672882,604390.511867007,97933.6960383641,110703.18476964,104957.26876728,908310.268708154,22790.7683797159,145282.23279129,267140.731637788,187448.845898319,392289.694435488,99806.9362965339,100147.541979092,74546.2087561334,157073.243225857,232393.788957501,91848.3418435796,46074.244895328,351689.02911864,140538.863333305,298898.69293452,40298.8401864061,58466.3340650859,1298164.0923347,255754.156695563,295054.391787666,16221.1591968359,118813.921845771,2084504.30634744,371449.161684895,218661.919906093,36864.611213944,79208.3007410898,80055.8599989801,154051.885342729,82742.2330602259,148037.75284832,115196.610121802
1544533.53532574,1149197.25145855,499977.148926194,1543894.91116498,1453893.87097917,1471548.72764353,1398054.98476408,104745.208374118,861438.202479971,1486578.94278416,1571401.89075756,1508778.04898583,1142197.48033586,1361574.62054905,4752225.63792367,1252308.50974618,1583049.50185997,1536851.60758594,1512999.35896444,1514786.18235868,1347752.75697702,1575002.66131353,11055329.5747801,302477.60707474,1440205.85614179,1561096.83298977,1541343.17101798,1388622.2630496,1233324.17565278,1518732.94245388,1550534.13133765,1587111.9349143,1373470.80741807,3156111.35577548,1585124.69281744,475435.668012517,1579295.46147116,1473906.40048068,0,1525946.7986459,1499217.89417649,1377289.65598436,1580019.22341864,1528257.9780865,1474325.56409017,178979.307844619,1515934.86356519,1467102.45658044,1544066.14125836,1401257.36480376,1403872.41455521,1573061.75292534,1522524.76934905,1512269.53508179,1547747.46126444,8793535.2524812,1382482.24897435,1361596.25388033,1532673.16355103,819997.961147929,1270850.76948637,1497000.16729724,1453917.64806896,871615.632845888,1571765.25286979,1584527.52876979,1578854.7180497,565767.372719647,1494855.98607453,1356564.95930311,1206873.73006332,1416068.58528006,1098392.70332979,1573561.68145762,1573864.75504477,1544994.1492516,1317073.84390184,1288849.83002239,1492188.111131,1518657.55698573,1122472.11722995,1449274.82589639,1214252.98848136,1514001.98676829,1510146.42243944,175770.45344122,1372481.58534538,1207722.00477127,1475750.24755869,1456049.27638511,612791.433550601,1115166.6903168,1395622.98433087,1510767.39205304,1492753.44553142,1546965.39837341,1406279.97392104,1418870.7896695,1423828.79041054,1588809.42423487
27070.8295314938,379047.572017402,1027369.86757257,26139.6625743403,108817.448816565,81513.3815738786,128315.35277733,1543349.68287994,664529.050348405,68526.488692007,65565.2660586865,18245.8361038623,383959.648820295,2885989.01712852,6276761.05850952,280214.795147769,82041.6959213176,26078.6138199736,13051.9372434823,60797.6388488884,178221.649746292,79845.1135454205,12580432.1517089,1265455.38716377,120438.721901007,50888.9189959572,65706.6438606208,148189.765713252,2758814.71252129,8653.33436605542,35737.3500811267,87761.0871509058,240021.310962931,4680833.14981561,84964.1389796915,1058755.03507268,85453.312096003,75126.0264196287,1525946.7986459,0,31473.9125212405,233491.689598296,77772.8787660162,54313.2448786208,68109.8654589702,1455740.33996299,50614.9109144873,87341.0937055974,36060.7530573345,133365.92706396,127860.569904589,67916.9213434058,5023.17463076361,13885.3056807136,52570.4407904922,10318729.0203628,148676.297907551,168195.443961077,20466.0662539705,729359.023026856,256099.342647663,41789.2401479184,77526.6948395534,654401.178840521,75314.5977136054,84123.784932326,76127.7434698886,961559.952210833,70877.5485682203,173000.913851219,324079.346574383,168989.506048444,433043.831511971,77835.1787871925,69059.8616767974,37791.6162242072,217325.799835073,254471.565960798,50148.863768469,66540.9486731954,408043.060366139,116038.436951189,327810.323377315,52200.1776313961,17786.460615114,1350214.24714722,241718.103430763,328253.124487416,62850.6579256031,95927.4920594565,2134648.57994685,413923.063657181,202601.095362575,56553.5748051673,40820.3079131966,30576.9898949313,148515.287858705,107517.823606199,135155.677183773,90148.9824228213
58006.6768540329,354428.083548109,1000193.39334355,57091.5333938089,78925.9011307956,51856.8572029767,104502.331788301,1515554.08614629,637822.041031189,73091.3314933847,96263.6029805903,24580.546554499,357025.241123726,2858718.32393072,6249363.63350557,258010.515449298,112689.213977709,55030.7380392986,20333.808102197,77369.6672876316,151987.150484016,109700.862954317,12553122.2421629,1237053.80427283,89809.9487150133,81647.8179243648,90420.1231062327,117390.545835642,2731776.69992827,28750.9232985784,66590.067106053,118393.625051823,209851.120879258,4653512.74087231,115605.168529367,1030961.77040095,115379.02565103,74461.135692734,1499217.89417649,31473.9125212405,0,203326.39956019,108428.258993392,76162.781089654,65295.9754810948,1427331.2856852,67823.4488330461,86447.5184799746,65409.2419039673,116370.7635881,109390.04421914,98610.5777444904,26666.0405201321,19265.7014343551,80428.7616796856,10291455.5137292,128824.35372502,139031.323600478,48997.2502455053,700062.516275441,231441.956867347,46380.9467404163,46914.5373214132,627609.909257057,105144.754138521,114767.968805381,106787.99023548,935452.071718263,79690.1693774891,143942.327699084,300845.942964643,138905.257520308,404451.708276404,107675.977467427,99745.6037268732,67105.1512310607,196952.668018265,223791.062481705,21508.8870353079,84396.8791598385,384059.974118664,86109.5700078595,297606.508112077,68526.9288248796,26932.3897070901,1323540.09264534,211547.085112732,298661.834090624,58714.7303681376,65222.7213115193,2107261.29458795,385759.365250772,172467.655940936,71465.5185275917,9622.03263880433,61484.5726235488,117099.990265215,80602.0072578344,104051.086033591,120773.995479102
260550.302609793,300569.37630022,878862.761829569,259627.243637022,124674.441722962,151978.335913749,183374.242677149,1382195.64797746,532069.302398343,255428.491679625,299050.51354506,226880.769409517,275547.756205025,2726573.6963711,6113423.76888928,253281.980772108,315530.823999901,258320.079386851,223644.321452976,273154.580047147,168912.796668017,312974.144061624,12417012.9314514,1098867.22525625,113654.007673911,284366.225378034,291940.679695226,119455.981421134,2602200.37839535,232033.773173108,269209.618261649,321250.268341805,6541.35146780387,4519051.68534275,318455.122795646,902196.304825104,318642.918051985,247899.69796167,1377289.65598436,233491.689598296,203326.39956019,0,311254.252456176,276469.956706094,239612.829125582,1287619.74564506,265544.161885014,254105.809556351,268693.28569535,218695.349757754,210423.15252605,301408.001127399,228468.863775759,222575.013743876,283601.223012742,10155923.7517685,208420.780805146,137064.334390358,252287.689058271,558892.847505183,214104.631418448,239039.858128509,167160.092180379,521382.030228978,308421.527394015,317615.428342401,309608.963475319,826840.877176264,265955.776657543,137945.969238822,273481.769444712,64504.1498291448,292311.950229792,310947.953999909,302545.327759782,270398.642929738,232100.01921782,117760.683356748,183343.076414837,280518.708903544,331550.176532599,117453.540699725,175238.953210041,265420.108261962,229270.904678096,1203595.93331741,8261.10858531557,189130.640762724,234572.193642004,138185.385705551,1975655.05054709,282601.757226524,30897.0094211772,266601.141092347,193721.704927385,264064.868356216,93953.9596257483,169586.320721097,101226.990842401,323635.332016415
50705.5483564777,430865.272572724,1083503.04248037,51633.2329914694,186583.384219284,159279.361439945,186958.127263585,1600986.77789379,720133.963367648,93462.6834277937,12209.6605465458,86637.5281060213,442090.921913397,2941280.16055744,6332137.7977486,327888.913261999,4338.24947143449,53732.9546269606,88169.8380292686,65438.5440387577,238837.598858597,8882.61832684521,12635348.5543029,1325429.7890891,198090.197727365,26888.1207741843,39677.9303486476,220741.54728462,2813343.04373709,79813.6162588686,42044.6838417305,10022.1872612244,317785.542985506,4736044.14024679,7282.2301583972,1116878.35778698,11149.4923549839,106113.616927633,1580019.22341864,77772.8787660162,108428.258993392,311254.252456176,0,51771.3583282511,106141.219699489,1515584.05294476,64298.0613693152,113441.831717054,43512.6462358627,178844.196861931,176777.792401617,9909.21435645101,82795.2851969518,89240.3171383362,33160.0491772008,10373551.8521323,197998.01212942,235923.78083905,59697.6084438263,793290.761991475,310431.368240892,86616.1043366934,151360.303118877,710306.795013959,9282.57029680117,6523.77619895936,1645.79489916655,1014418.36094213,85691.5930592468,240341.243266447,373232.776082426,246755.32198293,495713.578977796,8740.62733938838,8717.0278373718,41923.1624834726,263107.12285891,325436.068069963,127914.738369937,62443.198203997,457762.632411927,193804.364999219,396520.303584349,66140.1932945052,84378.9412261217,1404276.32783055,319483.791425957,394875.395973893,105564.620305849,173526.112291354,2190567.09202349,475396.451027264,280366.845441432,69255.9565762935,118019.517981001,47196.1002704698,225093.625286501,173308.664622141,212469.961663437,12386.5353317721
38520.7680738506,379099.168288236,1031763.21566453,38853.8609840302,153723.56265419,127342.022015289,136669.17266703,1549289.64561055,668401.700298547,41758.4048881104,43842.3348317609,51597.0431448562,390643.268373243,2889514.24734438,6280371.84329841,276178.40201631,54915.2103333397,31932.4422549428,57694.4240010554,14646.0668826528,188426.485704844,47411.4646383032,12583587.5294591,1273928.69521509,163130.647501782,37492.1909421519,16106.1563671169,176212.64668547,2761581.73726177,50500.4591861584,36392.7002839225,59348.2547584407,282945.815651474,4684278.67517757,57153.6003677961,1065234.77230123,52341.2639749669,54360.0670055909,1528257.9780865,54313.2448786208,76162.781089654,276469.956706094,51771.3583282511,0,54659.5332414621,1464056.2824446,13103.1957539331,62206.6551416967,28228.3970910402,127086.255240093,125171.212436611,45224.0553102808,58165.3436771646,58638.005856155,20651.2298633731,10321791.7182424,146320.297355498,188017.427441007,35333.2769605506,742554.780551886,258805.817985268,39158.5415528894,110420.659385465,658586.965709076,43767.0969735259,56506.972987929,50603.8389958864,962668.727589482,34878.3231881754,192195.477044303,321497.443032889,212686.188195935,444930.028782544,45774.4959744551,45920.592370446,27594.2623246966,211405.26671639,278512.086007184,97664.9386650356,15413.9697979066,406041.204486062,160752.102799549,347973.087132479,14610.4006255821,49266.8440058188,1352513.51576464,284629.452593893,345450.978404598,54754.8018853985,138962.032920887,2138806.64840616,424400.44383862,245877.411044839,17498.7022263555,85192.8943555476,37427.0880090201,185742.063668733,125756.999438984,175446.576750532,61261.4796403367
